anio,mes,ruta,clasificacion_vuelo,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2024,5,Rosario - Ciudad de Buenos Aires,cabotaje,Rosario,Santa Fe,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4682,6598,63,0.7096
2024,5,Rosario - Córdoba,cabotaje,Rosario,Santa Fe,Córdoba,Córdoba,184,189,1,0.9735
2024,5,Rosario - Ezeiza,cabotaje,Rosario,Santa Fe,Ezeiza,Buenos Aires,185,348,3,0.5316
2024,5,Rosario - Mendoza,cabotaje,Rosario,Santa Fe,Mendoza,Mendoza,816,1248,13,0.6538
2024,5,Rosario - Neuquén,cabotaje,Rosario,Santa Fe,Neuquén,Neuquén,566,768,8,0.737
2024,5,Rosario - Panamá,internacional,Rosario,Santa Fe,Panamá,,4729,4836,31,0.9779
2024,5,Rosario - Puerto Iguazú,cabotaje,Rosario,Santa Fe,Puerto Iguazú,Misiones,898,1092,12,0.8223
2024,5,Rosario - Río de Janeiro,internacional,Rosario,Santa Fe,Río de Janeiro,,1673,2418,13,0.6919
2024,5,Rosario - Salta,cabotaje,Rosario,Santa Fe,Salta,Salta,569,768,8,0.7409
2024,5,Rosario - San Carlos de Bariloche,cabotaje,Rosario,Santa Fe,San Carlos de Bariloche,Río Negro,1233,1550,10,0.7955
2024,5,Río Cuarto - Ciudad de Buenos Aires,cabotaje,Río Cuarto,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,552,1056,11,0.5227
2024,5,Río Gallegos - Ciudad de Buenos Aires,cabotaje,Río Gallegos,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5971,6834,44,0.8737
2024,5,Río Gallegos - El Calafate,cabotaje,Río Gallegos,Santa Cruz,El Calafate,Santa Cruz,111,309,9,0.3592
2024,5,Río Gallegos - Puerto Argentino,cabotaje,Río Gallegos,Santa Cruz,Puerto Argentino,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",6,220,1,0.0273
2024,5,Río Gallegos - Río Grande,cabotaje,Río Gallegos,Santa Cruz,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",16,50,5,0.32
2024,5,Río Gallegos - Ushuaia,cabotaje,Río Gallegos,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",68,218,11,0.3119
2024,5,Río Grande - Ciudad de Buenos Aires,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4065,4722,30,0.8609
2024,5,Río Grande - Ezeiza,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,112,137,1,0.8175
2024,5,Río Grande - Río Gallegos,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Gallegos,Santa Cruz,25,53,6,0.4717
2024,5,Río Grande - Ushuaia,cabotaje,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",50,170,1,0.2941
2024,5,Río de Janeiro - Ciudad de Buenos Aires,internacional,Río de Janeiro,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,11090,11923,70,0.9301
2024,5,Río de Janeiro - Córdoba,internacional,Río de Janeiro,,Córdoba,Córdoba,1940,2382,13,0.8144
2024,5,Río de Janeiro - Ezeiza,internacional,Río de Janeiro,,Ezeiza,Buenos Aires,24188,34363,164,0.7039
2024,5,Río de Janeiro - Rosario,internacional,Río de Janeiro,,Rosario,Santa Fe,1760,2604,14,0.6759
2024,5,Salta - Ciudad de Buenos Aires,cabotaje,Salta,Salta,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,24680,28797,179,0.857
2024,5,Salta - Córdoba,cabotaje,Salta,Salta,Córdoba,Córdoba,5053,6424,37,0.7866
2024,5,Salta - Ezeiza,cabotaje,Salta,Salta,Ezeiza,Buenos Aires,11824,14243,86,0.8302
2024,5,Salta - Lima,internacional,Salta,Salta,Lima,,1692,2478,17,0.6828
2024,5,Salta - Mendoza,cabotaje,Salta,Salta,Mendoza,Mendoza,2227,3108,23,0.7165
2024,5,Salta - Neuquén,cabotaje,Salta,Salta,Neuquén,Neuquén,1726,2139,12,0.8069
2024,5,Salta - Puerto Iguazú,cabotaje,Salta,Salta,Puerto Iguazú,Misiones,989,1152,12,0.8585
2024,5,Salta - Rosario,cabotaje,Salta,Salta,Rosario,Santa Fe,554,768,8,0.7214
2024,5,Salvador - Ciudad de Buenos Aires,internacional,Salvador,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1930,2350,14,0.8213
2024,5,San Carlos de Bariloche - Bahía Blanca,cabotaje,San Carlos de Bariloche,Río Negro,Bahía Blanca,Buenos Aires,10,10,1,1.0
2024,5,San Carlos de Bariloche - Ciudad de Buenos Aires,cabotaje,San Carlos de Bariloche,Río Negro,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,34073,37907,228,0.8989
2024,5,San Carlos de Bariloche - Córdoba,cabotaje,San Carlos de Bariloche,Río Negro,Córdoba,Córdoba,4035,4666,26,0.8648
2024,5,San Carlos de Bariloche - Ezeiza,cabotaje,San Carlos de Bariloche,Río Negro,Ezeiza,Buenos Aires,13763,15673,103,0.8781
2024,5,San Carlos de Bariloche - Mendoza,cabotaje,San Carlos de Bariloche,Río Negro,Mendoza,Mendoza,1073,1360,8,0.789
2024,5,San Carlos de Bariloche - Rosario,cabotaje,San Carlos de Bariloche,Río Negro,Rosario,Santa Fe,1088,1360,8,0.8
2024,5,San Fernando del Valle de Catamarca - Ciudad de Buenos Aires,cabotaje,San Fernando del Valle de Catamarca,Catamarca,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2107,2589,27,0.8138
2024,5,San Fernando del Valle de Catamarca - Ezeiza,cabotaje,San Fernando del Valle de Catamarca,Catamarca,Ezeiza,Buenos Aires,390,521,5,0.7486
2024,5,San Fernando del Valle de Catamarca - La Rioja,cabotaje,San Fernando del Valle de Catamarca,Catamarca,La Rioja,La Rioja,306,914,8,0.3348
2024,5,San José del Guaviare - Ezeiza,internacional,San José del Guaviare,,Ezeiza,Buenos Aires,150,150,1,1.0
2024,5,San Juan - Ciudad de Buenos Aires,cabotaje,San Juan,San Juan,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,6198,7298,48,0.8493
2024,5,San Juan - Córdoba,cabotaje,San Juan,San Juan,Córdoba,Córdoba,62,85,1,0.7294
2024,5,San Juan - Ezeiza,cabotaje,San Juan,San Juan,Ezeiza,Buenos Aires,652,798,6,0.817
2024,5,San Luis - Ciudad de Buenos Aires,cabotaje,San Luis,San Luis,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1775,2112,22,0.8404
2024,5,San Martín de los Andes - Ciudad de Buenos Aires,cabotaje,San Martín de los Andes,Neuquén,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,6574,8443,50,0.7786
2024,5,San Martín de los Andes - Ezeiza,cabotaje,San Martín de los Andes,Neuquén,Ezeiza,Buenos Aires,536,696,6,0.7701
2024,5,San Miguel de Tucumán - Ciudad de Buenos Aires,cabotaje,San Miguel de Tucumán,Tucumán,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,18323,21041,134,0.8708
2024,5,San Miguel de Tucumán - Córdoba,cabotaje,San Miguel de Tucumán,Tucumán,Córdoba,Córdoba,1657,2193,19,0.7556
2024,5,San Miguel de Tucumán - Ezeiza,cabotaje,San Miguel de Tucumán,Tucumán,Ezeiza,Buenos Aires,8134,10817,74,0.752
2024,5,San Miguel de Tucumán - Salta,cabotaje,San Miguel de Tucumán,Tucumán,Salta,Salta,75,85,1,0.8824
2024,5,San Rafael - Ciudad de Buenos Aires,cabotaje,San Rafael,Mendoza,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,929,1200,13,0.7742
2024,5,San Salvador de Jujuy - Ciudad de Buenos Aires,cabotaje,San Salvador de Jujuy,Jujuy,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,13928,16888,115,0.8247
2024,5,San Salvador de Jujuy - Córdoba,cabotaje,San Salvador de Jujuy,Jujuy,Córdoba,Córdoba,1312,1680,18,0.781
2024,5,San Salvador de Jujuy - Ezeiza,cabotaje,San Salvador de Jujuy,Jujuy,Ezeiza,Buenos Aires,4799,5649,39,0.8495
2024,5,San Salvador de Jujuy - Salta,cabotaje,San Salvador de Jujuy,Jujuy,Salta,Salta,156,189,1,0.8254
2024,5,Santa Cruz de la Sierra - Ciudad de Buenos Aires,internacional,Santa Cruz de la Sierra,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1800,2313,19,0.7782
2024,5,Santa Cruz de la Sierra - Ezeiza,internacional,Santa Cruz de la Sierra,,Ezeiza,Buenos Aires,6994,8417,45,0.8309
2024,5,Santa Fe - Ciudad de Buenos Aires,cabotaje,Santa Fe,Santa Fe,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2082,2496,26,0.8341
2024,5,Santa Rosa - Ciudad de Buenos Aires,cabotaje,Santa Rosa,La Pampa,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1626,2112,22,0.7699
2024,5,Santiago - Ciudad de Buenos Aires,internacional,Santiago,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,34776,43172,248,0.8055
2024,5,Santiago - Córdoba,internacional,Santiago,,Córdoba,Córdoba,4135,5340,26,0.7743
2024,5,Santiago - Ezeiza,internacional,Santiago,,Ezeiza,Buenos Aires,21656,32539,154,0.6655
2024,5,Santiago - Mendoza,internacional,Santiago,,Mendoza,Mendoza,11908,15600,86,0.7633
2024,5,Santiago del Estero - Ciudad de Buenos Aires,cabotaje,Santiago del Estero,Santiago del Estero,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,9647,11378,75,0.8479
2024,5,Santiago del Estero - Córdoba,cabotaje,Santiago del Estero,Santiago del Estero,Córdoba,Córdoba,45,48,1,0.9375
2024,5,Santiago del Estero - Ezeiza,cabotaje,Santiago del Estero,Santiago del Estero,Ezeiza,Buenos Aires,709,942,7,0.7527
2024,5,Santo Domingo - Ezeiza,internacional,Santo Domingo,,Ezeiza,Buenos Aires,2040,2807,15,0.7268
2024,5,São Paulo - Ciudad de Buenos Aires,internacional,São Paulo,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,43878,51191,297,0.8571
2024,5,São Paulo - Córdoba,internacional,São Paulo,,Córdoba,Córdoba,262,340,2,0.7706
2024,5,São Paulo - Ezeiza,internacional,São Paulo,,Ezeiza,Buenos Aires,22875,41397,151,0.5526
2024,5,São Paulo - Mendoza,internacional,São Paulo,,Mendoza,Mendoza,6148,7182,41,0.856
2024,5,Trelew - Bahía Blanca,cabotaje,Trelew,Chubut,Bahía Blanca,Buenos Aires,256,768,8,0.3333
2024,5,Trelew - Ciudad de Buenos Aires,cabotaje,Trelew,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,8016,9115,56,0.8794
2024,5,Trelew - Comodoro Rivadavia,cabotaje,Trelew,Chubut,Comodoro Rivadavia,Chubut,264,960,10,0.275
2024,5,Trelew - Ezeiza,cabotaje,Trelew,Chubut,Ezeiza,Buenos Aires,720,871,7,0.8266
2024,5,Ushuaia - Ciudad de Buenos Aires,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,13385,16221,95,0.8252
2024,5,Ushuaia - Córdoba,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,Córdoba,1282,1530,9,0.8379
2024,5,Ushuaia - El Calafate,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",El Calafate,Santa Cruz,3049,3570,21,0.8541
2024,5,Ushuaia - Ezeiza,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,6068,7527,44,0.8062
2024,5,Ushuaia - Río Gallegos,cabotaje,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Gallegos,Santa Cruz,61,188,8,0.3245
2024,5,Viedma - Ciudad de Buenos Aires,cabotaje,Viedma,Río Negro,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1027,1337,14,0.7681
2024,5,Viedma - Ezeiza,cabotaje,Viedma,Río Negro,Ezeiza,Buenos Aires,78,96,1,0.8125
2024,6,Amsterdam - Ezeiza,internacional,Amsterdam,,Ezeiza,Buenos Aires,6675,8526,29,0.7829
2024,6,Asunción - Ciudad de Buenos Aires,internacional,Asunción,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,6741,8588,91,0.7849
2024,6,Asunción - Córdoba,internacional,Asunción,,Córdoba,Córdoba,341,600,12,0.5683
2024,6,Asunción - Ezeiza,internacional,Asunción,,Ezeiza,Buenos Aires,116,189,1,0.6138
2024,6,Atlanta - Ezeiza,internacional,Atlanta,,Ezeiza,Buenos Aires,6174,6888,28,0.8963
2024,6,Bahía Blanca - Ciudad de Buenos Aires,cabotaje,Bahía Blanca,Buenos Aires,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,8673,10101,84,0.8586
2024,6,Bahía Blanca - Mar del Plata,cabotaje,Bahía Blanca,Buenos Aires,Mar del Plata,Buenos Aires,201,705,8,0.2851
2024,6,Bahía Blanca - Trelew,cabotaje,Bahía Blanca,Buenos Aires,Trelew,Chubut,272,768,8,0.3542
2024,6,Bahía Blanca - Ushuaia,cabotaje,Bahía Blanca,Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",92,95,1,0.9684
2024,6,Barcelona - Ezeiza,internacional,Barcelona,,Ezeiza,Buenos Aires,5876,6594,21,0.8911
2024,6,Bogotá - Ciudad de Buenos Aires,internacional,Bogotá,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2959,3712,29,0.7971
2024,6,Bogotá - Ezeiza,internacional,Bogotá,,Ezeiza,Buenos Aires,13013,15821,80,0.8225
2024,6,Brasilia - Ciudad de Buenos Aires,internacional,Brasilia,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1686,2147,12,0.7853
2024,6,Cancún - Ezeiza,internacional,Cancún,,Ezeiza,Buenos Aires,3881,4293,16,0.904
2024,6,Ciudad de Buenos Aires - Asunción,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Asunción,,6873,8716,92,0.7885
2024,6,Ciudad de Buenos Aires - Bahía Blanca,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bahía Blanca,Buenos Aires,8892,10053,83,0.8845
2024,6,Ciudad de Buenos Aires - Bogotá,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bogotá,,2947,3712,29,0.7939
2024,6,Ciudad de Buenos Aires - Brasilia,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Brasilia,,1587,2138,12,0.7423
2024,6,Ciudad de Buenos Aires - Ciudad del Este,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad del Este,,57,96,1,0.5938
2024,6,Ciudad de Buenos Aires - Comodoro Rivadavia,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Comodoro Rivadavia,Chubut,14029,16450,129,0.8528
2024,6,Ciudad de Buenos Aires - Corrientes,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Corrientes,Corrientes,7249,8398,59,0.8632
2024,6,Ciudad de Buenos Aires - Curitiba,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Curitiba,,3179,3990,24,0.7967
2024,6,Ciudad de Buenos Aires - Córdoba,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,47407,56639,371,0.837
2024,6,Ciudad de Buenos Aires - El Calafate,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,El Calafate,Santa Cruz,7018,8742,54,0.8028
2024,6,Ciudad de Buenos Aires - Esquel,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Esquel,Chubut,2278,2957,19,0.7704
2024,6,Ciudad de Buenos Aires - Florianópolis,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Florianópolis,,5342,7422,40,0.7198
2024,6,Ciudad de Buenos Aires - Formosa,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Formosa,Formosa,3070,3455,32,0.8886
2024,6,Ciudad de Buenos Aires - La Rioja,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,La Rioja,La Rioja,2519,3312,35,0.7606
2024,6,Ciudad de Buenos Aires - Las Palmas,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Las Palmas,,15,15,1,1.0
2024,6,Ciudad de Buenos Aires - Lima,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Lima,,8813,11858,69,0.7432
2024,6,Ciudad de Buenos Aires - Mar del Plata,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mar del Plata,Buenos Aires,5804,7363,71,0.7883
2024,6,Ciudad de Buenos Aires - Mendoza,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mendoza,Mendoza,41498,48401,314,0.8574
2024,6,Ciudad de Buenos Aires - Merlo,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Merlo,San Luis,293,432,9,0.6782
2024,6,Ciudad de Buenos Aires - Montevideo,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Montevideo,,10204,19577,139,0.5212
2024,6,Ciudad de Buenos Aires - Neuquén,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Neuquén,Neuquén,27351,31717,193,0.8623
2024,6,Ciudad de Buenos Aires - Paraná,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Paraná,Entre Ríos,1084,1488,16,0.7285
2024,6,Ciudad de Buenos Aires - Posadas,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Posadas,Misiones,12048,13676,98,0.881
2024,6,Ciudad de Buenos Aires - Puerto Iguazú,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Iguazú,Misiones,34717,40138,256,0.8649
2024,6,Ciudad de Buenos Aires - Puerto Madryn,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Madryn,Chubut,3165,3500,23,0.9043
2024,6,Ciudad de Buenos Aires - Punta del Este,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Punta del Este,,1086,1705,17,0.637
2024,6,Ciudad de Buenos Aires - Recife,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Recife,,745,878,5,0.8485
2024,6,Ciudad de Buenos Aires - Resistencia,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Resistencia,Chaco,6149,6795,63,0.9049
2024,6,Ciudad de Buenos Aires - Rosario,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Rosario,Santa Fe,4453,6934,67,0.6422
2024,6,Ciudad de Buenos Aires - Río Cuarto,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Cuarto,Córdoba,969,1632,17,0.5938
2024,6,Ciudad de Buenos Aires - Río Gallegos,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Gallegos,Santa Cruz,5033,6161,39,0.8169
2024,6,Ciudad de Buenos Aires - Río Grande,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3568,4136,28,0.8627
2024,6,Ciudad de Buenos Aires - Río de Janeiro,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río de Janeiro,,10871,12219,69,0.8897
2024,6,Ciudad de Buenos Aires - Salta,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salta,Salta,29487,33560,216,0.8786
2024,6,Ciudad de Buenos Aires - Salvador,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Salvador,,2322,2953,16,0.7863
2024,6,Ciudad de Buenos Aires - San Carlos de Bariloche,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Carlos de Bariloche,Río Negro,47685,51673,302,0.9228
2024,6,Ciudad de Buenos Aires - San Fernando del Valle de Catamarca,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Fernando del Valle de Catamarca,Catamarca,2395,3118,31,0.7681
2024,6,Ciudad de Buenos Aires - San Juan,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Juan,San Juan,5281,5976,49,0.8837
2024,6,Ciudad de Buenos Aires - San Luis,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Luis,San Luis,1392,1769,18,0.7869
2024,6,Ciudad de Buenos Aires - San Martín de los Andes,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Martín de los Andes,Neuquén,9431,11603,71,0.8128
2024,6,Ciudad de Buenos Aires - San Miguel de Tucumán,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Miguel de Tucumán,Tucumán,18145,20690,125,0.877
2024,6,Ciudad de Buenos Aires - San Rafael,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Rafael,Mendoza,1366,1872,20,0.7297
2024,6,Ciudad de Buenos Aires - San Salvador de Jujuy,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,San Salvador de Jujuy,Jujuy,14421,16165,110,0.8921
2024,6,Ciudad de Buenos Aires - Santa Cruz de la Sierra,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Cruz de la Sierra,,1308,1706,17,0.7667
2024,6,Ciudad de Buenos Aires - Santa Fe,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Fe,Santa Fe,1939,2576,27,0.7527
2024,6,Ciudad de Buenos Aires - Santa Rosa,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Rosa,La Pampa,1581,2016,21,0.7842
2024,6,Ciudad de Buenos Aires - Santiago,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,36834,47769,277,0.7711
2024,6,Ciudad de Buenos Aires - Santiago del Estero,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago del Estero,Santiago del Estero,9458,10861,77,0.8708
2024,6,Ciudad de Buenos Aires - São Paulo,internacional,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,42294,50680,287,0.8345
2024,6,Ciudad de Buenos Aires - Trelew,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trelew,Chubut,5952,6592,47,0.9029
2024,6,Ciudad de Buenos Aires - Ushuaia,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",11681,13774,83,0.848
2024,6,Ciudad de Buenos Aires - Viedma,cabotaje,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Viedma,Río Negro,1112,1440,16,0.7722
2024,6,Ciudad del Este - Ciudad de Buenos Aires,internacional,Ciudad del Este,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2,96,1,0.0208
2024,6,Cochabamba - Ezeiza,internacional,Cochabamba,,Ezeiza,Buenos Aires,266,357,2,0.7451
2024,6,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,13343,15995,126,0.8342
2024,6,Comodoro Rivadavia - Córdoba,cabotaje,Comodoro Rivadavia,Chubut,Córdoba,Córdoba,2113,2467,24,0.8565
2024,6,Comodoro Rivadavia - El Calafate,cabotaje,Comodoro Rivadavia,Chubut,El Calafate,Santa Cruz,27,152,8,0.1776
2024,6,Comodoro Rivadavia - Ezeiza,cabotaje,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,2131,2622,18,0.8127
2024,6,Comodoro Rivadavia - Neuquén,cabotaje,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,1218,1824,19,0.6678
2024,6,Comodoro Rivadavia - San Carlos de Bariloche,cabotaje,Comodoro Rivadavia,Chubut,San Carlos de Bariloche,Río Negro,59,85,1,0.6941
2024,6,Comodoro Rivadavia - Trelew,cabotaje,Comodoro Rivadavia,Chubut,Trelew,Chubut,176,480,6,0.3667
2024,6,Corrientes - Ciudad de Buenos Aires,cabotaje,Corrientes,Corrientes,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,7646,8842,61,0.8647
2024,6,Corrientes - Ezeiza,cabotaje,Corrientes,Corrientes,Ezeiza,Buenos Aires,127,189,1,0.672
2024,6,Curitiba - Ciudad de Buenos Aires,internacional,Curitiba,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3310,3894,23,0.85
2024,6,Córdoba - Asunción,internacional,Córdoba,Córdoba,Asunción,,388,600,12,0.6467
2024,6,Córdoba - Ciudad de Buenos Aires,cabotaje,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,45075,53642,358,0.8403
2024,6,Córdoba - Comodoro Rivadavia,cabotaje,Córdoba,Córdoba,Comodoro Rivadavia,Chubut,2340,2685,26,0.8715
2024,6,Córdoba - Ezeiza,cabotaje,Córdoba,Córdoba,Ezeiza,Buenos Aires,7193,8735,65,0.8235
2024,6,Córdoba - Lima,internacional,Córdoba,Córdoba,Lima,,3514,4092,28,0.8587
2024,6,Córdoba - Madrid,internacional,Córdoba,Córdoba,Madrid,,3966,4231,13,0.9374
2024,6,Córdoba - Mendoza,cabotaje,Córdoba,Córdoba,Mendoza,Mendoza,4875,6429,52,0.7583
2024,6,Córdoba - Neuquén,cabotaje,Córdoba,Córdoba,Neuquén,Neuquén,5829,6623,43,0.8801
2024,6,Córdoba - Panamá,internacional,Córdoba,Córdoba,Panamá,,8843,9252,60,0.9558
2024,6,Córdoba - Posadas,cabotaje,Córdoba,Córdoba,Posadas,Misiones,746,1056,11,0.7064
