anio,mes,ruta,clasificacion_vuelo,aerolinea,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2022,6,San Martín de los Andes - Ezeiza,cabotaje,Aerolíneas Argentinas,San Martín de los Andes,Neuquén,Ezeiza,Buenos Aires,435,595,5,0.7311
2022,6,San Miguel de Tucumán - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,San Miguel de Tucumán,Tucumán,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,11237,12349,84,0.91
2022,6,San Miguel de Tucumán - Ciudad de Buenos Aires,cabotaje,Flybondi,San Miguel de Tucumán,Tucumán,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5123,5767,33,0.8883
2022,6,San Miguel de Tucumán - Ciudad de Buenos Aires,cabotaje,JetSMART Airlines,San Miguel de Tucumán,Tucumán,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5468,6603,37,0.8281
2022,6,San Miguel de Tucumán - Córdoba,cabotaje,Aerolíneas Argentinas,San Miguel de Tucumán,Tucumán,Córdoba,Córdoba,1524,1832,16,0.8319
2022,6,San Miguel de Tucumán - Ezeiza,cabotaje,Aerolíneas Argentinas,San Miguel de Tucumán,Tucumán,Ezeiza,Buenos Aires,3005,3871,33,0.7763
2022,6,San Miguel de Tucumán - Ezeiza,cabotaje,Flybondi,San Miguel de Tucumán,Tucumán,Ezeiza,Buenos Aires,235,285,3,0.8246
2022,6,San Miguel de Tucumán - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,San Miguel de Tucumán,Tucumán,Puerto Iguazú,Misiones,522,864,9,0.6042
2022,6,San Miguel de Tucumán - San Salvador de Jujuy,cabotaje,JetSMART Airlines,San Miguel de Tucumán,Tucumán,San Salvador de Jujuy,Jujuy,65,186,2,0.3495
2022,6,San Rafael - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,San Rafael,Mendoza,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1905,2352,26,0.8099
2022,6,San Salvador de Jujuy - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,San Salvador de Jujuy,Jujuy,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,7353,8994,62,0.8175
2022,6,San Salvador de Jujuy - Ciudad de Buenos Aires,cabotaje,Flybondi,San Salvador de Jujuy,Jujuy,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3226,3500,22,0.9217
2022,6,San Salvador de Jujuy - Ciudad de Buenos Aires,cabotaje,JetSMART Airlines,San Salvador de Jujuy,Jujuy,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2725,3255,20,0.8372
2022,6,San Salvador de Jujuy - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,San Salvador de Jujuy,Jujuy,Comodoro Rivadavia,Chubut,293,340,3,0.8618
2022,6,San Salvador de Jujuy - Córdoba,cabotaje,Aerolíneas Argentinas,San Salvador de Jujuy,Jujuy,Córdoba,Córdoba,1515,1728,18,0.8767
2022,6,San Salvador de Jujuy - Ezeiza,cabotaje,Aerolíneas Argentinas,San Salvador de Jujuy,Jujuy,Ezeiza,Buenos Aires,1433,1870,13,0.7663
2022,6,San Salvador de Jujuy - Ezeiza,cabotaje,Flybondi,San Salvador de Jujuy,Jujuy,Ezeiza,Buenos Aires,639,664,6,0.9623
2022,6,San Salvador de Jujuy - Ezeiza,cabotaje,JetSMART Airlines,San Salvador de Jujuy,Jujuy,Ezeiza,Buenos Aires,142,186,1,0.7634
2022,6,San Salvador de Jujuy - San Miguel de Tucumán,cabotaje,JetSMART Airlines,San Salvador de Jujuy,Jujuy,San Miguel de Tucumán,Tucumán,79,186,2,0.4247
2022,6,Santa Cruz de la Sierra - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Santa Cruz de la Sierra,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1920,2784,29,0.6897
2022,6,Santa Cruz de la Sierra - Ezeiza,internacional,Aerolíneas Argentinas,Santa Cruz de la Sierra,,Ezeiza,Buenos Aires,214,256,2,0.8359
2022,6,Santa Cruz de la Sierra - Ezeiza,internacional,Boliviana de Aviación,Santa Cruz de la Sierra,,Ezeiza,Buenos Aires,4979,5949,26,0.8369
2022,6,Santa Cruz de la Sierra - Ezeiza,internacional,Estelar Latinoamerica,Santa Cruz de la Sierra,,Ezeiza,Buenos Aires,99,148,1,0.6689
2022,6,Santa Fe - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Santa Fe,Santa Fe,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2769,3216,34,0.861
2022,6,Santa Fe - Ezeiza,cabotaje,Aerolíneas Argentinas,Santa Fe,Santa Fe,Ezeiza,Buenos Aires,56,96,2,0.5833
2022,6,Santa Rosa - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Santa Rosa,La Pampa,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1248,1584,24,0.7879
2022,6,Santa Rosa - Río Cuarto,cabotaje,Aerolíneas Argentinas,Santa Rosa,La Pampa,Río Cuarto,Córdoba,345,864,9,0.3993
2022,6,Santiago - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Santiago,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,9408,12464,74,0.7548
2022,6,Santiago - Ciudad de Buenos Aires,internacional,JetSMART Airlines,Santiago,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4188,5196,28,0.806
2022,6,Santiago - Ciudad de Buenos Aires,internacional,LATAM,Santiago,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4611,5268,31,0.8753
2022,6,Santiago - Ciudad de Buenos Aires,internacional,Sky Airline,Santiago,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3217,3906,21,0.8236
2022,6,Santiago - Córdoba,internacional,LATAM,Santiago,,Córdoba,Córdoba,2623,3066,18,0.8555
2022,6,Santiago - Ezeiza,internacional,JetSMART Airlines,Santiago,,Ezeiza,Buenos Aires,1068,1302,7,0.8203
2022,6,Santiago - Ezeiza,internacional,KLM,Santiago,,Ezeiza,Buenos Aires,4604,6490,22,0.7094
2022,6,Santiago - Ezeiza,internacional,LATAM,Santiago,,Ezeiza,Buenos Aires,5375,6258,34,0.8589
2022,6,Santiago - Ezeiza,internacional,Sky Airline,Santiago,,Ezeiza,Buenos Aires,3692,4499,24,0.8206
2022,6,Santiago - Mendoza,internacional,Aerolíneas Argentinas,Santiago,,Mendoza,Mendoza,315,384,4,0.8203
2022,6,Santiago - Mendoza,internacional,LATAM,Santiago,,Mendoza,Mendoza,1799,2928,17,0.6144
2022,6,Santiago - Mendoza,internacional,Sky Airline,Santiago,,Mendoza,Mendoza,2743,3348,18,0.8193
2022,6,Santiago del Estero - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Santiago del Estero,Santiago del Estero,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4780,5625,45,0.8498
2022,6,Santiago del Estero - Ciudad de Buenos Aires,cabotaje,Flybondi,Santiago del Estero,Santiago del Estero,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1803,2079,11,0.8672
2022,6,Santiago del Estero - Córdoba,cabotaje,Aerolíneas Argentinas,Santiago del Estero,Santiago del Estero,Córdoba,Córdoba,43,48,1,0.8958
2022,6,Santiago del Estero - Ezeiza,cabotaje,Aerolíneas Argentinas,Santiago del Estero,Santiago del Estero,Ezeiza,Buenos Aires,619,809,9,0.7651
2022,6,São Paulo - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,São Paulo,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,13075,15354,91,0.8516
2022,6,São Paulo - Ciudad de Buenos Aires,internacional,Flybondi,São Paulo,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,278,378,2,0.7354
2022,6,São Paulo - Ciudad de Buenos Aires,internacional,Gol Transportes Aéreos,São Paulo,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,10338,11340,62,0.9116
2022,6,São Paulo - Ciudad de Buenos Aires,internacional,LATAM,São Paulo,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,8178,9024,52,0.9062
2022,6,São Paulo - Ezeiza,internacional,Aerolíneas Argentinas,São Paulo,,Ezeiza,Buenos Aires,59,96,1,0.6146
2022,6,São Paulo - Ezeiza,internacional,Air Canada,São Paulo,,Ezeiza,Buenos Aires,3039,3576,12,0.8498
2022,6,São Paulo - Ezeiza,internacional,British Airways,São Paulo,,Ezeiza,Buenos Aires,4822,5627,17,0.8569
2022,6,São Paulo - Ezeiza,internacional,Ethiopian Airlines,São Paulo,,Ezeiza,Buenos Aires,1632,2430,9,0.6716
2022,6,São Paulo - Ezeiza,internacional,Flybondi,São Paulo,,Ezeiza,Buenos Aires,3196,4158,22,0.7686
2022,6,São Paulo - Ezeiza,internacional,LATAM,São Paulo,,Ezeiza,Buenos Aires,411,440,2,0.9341
2022,6,São Paulo - Ezeiza,internacional,Swiss International Air Lines,São Paulo,,Ezeiza,Buenos Aires,906,1360,4,0.6662
2022,6,São Paulo - Ezeiza,internacional,Turkish Airlines,São Paulo,,Ezeiza,Buenos Aires,3207,4935,15,0.6498
2022,6,São Paulo - Mendoza,internacional,Gol Transportes Aéreos,São Paulo,,Mendoza,Mendoza,1452,1665,9,0.8721
2022,6,São Paulo - Mendoza,internacional,LATAM,São Paulo,,Mendoza,Mendoza,1287,2076,12,0.6199
2022,6,Trelew - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Trelew,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5367,6895,43,0.7784
2022,6,Trelew - Ciudad de Buenos Aires,cabotaje,Flybondi,Trelew,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1681,1985,11,0.8469
2022,6,Trelew - Córdoba,cabotaje,Aerolíneas Argentinas,Trelew,Chubut,Córdoba,Córdoba,665,816,9,0.815
2022,6,Trelew - Ezeiza,cabotaje,Aerolíneas Argentinas,Trelew,Chubut,Ezeiza,Buenos Aires,1388,2040,16,0.6804
2022,6,Trelew - Ezeiza,cabotaje,Flybondi,Trelew,Chubut,Ezeiza,Buenos Aires,149,190,2,0.7842
2022,6,Trelew - Mar del Plata,cabotaje,Aerolíneas Argentinas,Trelew,Chubut,Mar del Plata,Buenos Aires,73,85,1,0.8588
2022,6,Trelew - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Trelew,Chubut,San Carlos de Bariloche,Río Negro,138,170,1,0.8118
2022,6,Ushuaia - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,12182,15130,94,0.8052
2022,6,Ushuaia - Ciudad de Buenos Aires,cabotaje,JetSMART Airlines,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2302,2976,17,0.7735
2022,6,Ushuaia - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Comodoro Rivadavia,Chubut,1,85,1,0.0118
2022,6,Ushuaia - Córdoba,cabotaje,Aerolíneas Argentinas,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Córdoba,Córdoba,861,1275,8,0.6753
2022,6,Ushuaia - El Calafate,cabotaje,Aerolíneas Argentinas,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",El Calafate,Santa Cruz,2121,2890,17,0.7339
2022,6,Ushuaia - Ezeiza,cabotaje,Aerolíneas Argentinas,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,3485,4967,33,0.7016
2022,6,Ushuaia - Ezeiza,cabotaje,JetSMART Airlines,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Ezeiza,Buenos Aires,70,93,1,0.7527
2022,6,Ushuaia - Río Gallegos,cabotaje,LADE - Líneas Aéreas Del Estado,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Gallegos,Santa Cruz,36,108,7,0.3333
2022,6,Ushuaia - Río Grande,cabotaje,LADE - Líneas Aéreas Del Estado,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",7,19,1,0.3684
2022,6,Viedma - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Viedma,Río Negro,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1158,1568,18,0.7385
2022,6,Viedma - Ezeiza,cabotaje,Aerolíneas Argentinas,Viedma,Río Negro,Ezeiza,Buenos Aires,40,48,1,0.8333
2022,6,Viedma - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Viedma,Río Negro,San Carlos de Bariloche,Río Negro,427,885,9,0.4825
2022,6,Zurich - Ezeiza,internacional,Swiss International Air Lines,Zurich,,Ezeiza,Buenos Aires,551,1020,3,0.5402
2022,7,Amsterdam - Ezeiza,internacional,KLM,Amsterdam,,Ezeiza,Buenos Aires,7017,8548,29,0.8209
2022,7,Asunción - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Asunción,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3697,4497,41,0.8221
2022,7,Asunción - Ciudad de Buenos Aires,internacional,Paranair,Asunción,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1195,1550,31,0.771
2022,7,Asunción - Córdoba,internacional,Air Europa,Asunción,,Córdoba,Córdoba,3894,8677,27,0.4488
2022,7,Asunción - Córdoba,internacional,Copa Airlines,Asunción,,Córdoba,Córdoba,149,154,1,0.9675
2022,7,Asunción - Ezeiza,internacional,Paranair,Asunción,,Ezeiza,Buenos Aires,194,350,7,0.5543
2022,7,Atlanta - Ezeiza,internacional,Delta Air Lines,Atlanta,,Ezeiza,Buenos Aires,3998,5412,22,0.7387
2022,7,Bahía Blanca - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Bahía Blanca,Buenos Aires,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,8084,9432,59,0.8571
2022,7,Bahía Blanca - Ciudad de Buenos Aires,cabotaje,LADE - Líneas Aéreas Del Estado,Bahía Blanca,Buenos Aires,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,5,33,1,0.1515
2022,7,Bahía Blanca - Ezeiza,cabotaje,Aerolíneas Argentinas,Bahía Blanca,Buenos Aires,Ezeiza,Buenos Aires,822,1105,7,0.7439
2022,7,Bahía Blanca - Mar del Plata,cabotaje,Aerolíneas Argentinas,Bahía Blanca,Buenos Aires,Mar del Plata,Buenos Aires,336,1008,11,0.3333
2022,7,Bahía Blanca - Neuquén,cabotaje,LADE - Líneas Aéreas Del Estado,Bahía Blanca,Buenos Aires,Neuquén,Neuquén,21,76,4,0.2763
2022,7,Bahía Blanca - Puerto Madryn,cabotaje,LADE - Líneas Aéreas Del Estado,Bahía Blanca,Buenos Aires,Puerto Madryn,Chubut,23,145,5,0.1586
2022,7,Bahía Blanca - Trelew,cabotaje,Aerolíneas Argentinas,Bahía Blanca,Buenos Aires,Trelew,Chubut,521,1104,12,0.4719
2022,7,Barcelona - Ezeiza,internacional,Level,Barcelona,,Ezeiza,Buenos Aires,5730,6594,21,0.869
2022,7,Boa Vista - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Boa Vista,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,133,170,1,0.7824
2022,7,Bogotá - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Bogotá,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2633,3328,26,0.7912
2022,7,Bogotá - Ciudad de Buenos Aires,internacional,Viva Air,Bogotá,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,118,188,1,0.6277
2022,7,Bogotá - Ezeiza,internacional,Aerolíneas Argentinas,Bogotá,,Ezeiza,Buenos Aires,218,256,2,0.8516
2022,7,Bogotá - Ezeiza,internacional,Avianca,Bogotá,,Ezeiza,Buenos Aires,10904,12735,60,0.8562
2022,7,Bogotá - Ezeiza,internacional,Viva Air,Bogotá,,Ezeiza,Buenos Aires,2273,3384,18,0.6717
2022,7,Brasilia - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Brasilia,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1773,2174,16,0.8155
2022,7,Cancún - Ezeiza,internacional,Aerolíneas Argentinas,Cancún,,Ezeiza,Buenos Aires,3105,3523,13,0.8814
2022,7,Ciudad de Buenos Aires - Asunción,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Asunción,,4150,4795,43,0.8655
2022,7,Ciudad de Buenos Aires - Asunción,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Asunción,,47,50,1,0.94
2022,7,Ciudad de Buenos Aires - Asunción,internacional,Paranair,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Asunción,,1331,1600,32,0.8319
2022,7,Ciudad de Buenos Aires - Bahía Blanca,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bahía Blanca,Buenos Aires,8984,10462,65,0.8587
2022,7,Ciudad de Buenos Aires - Bahía Blanca,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bahía Blanca,Buenos Aires,84,93,1,0.9032
2022,7,Ciudad de Buenos Aires - Bogotá,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bogotá,,2669,3328,26,0.802
2022,7,Ciudad de Buenos Aires - Brasilia,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Brasilia,,2108,2472,18,0.8528
2022,7,Ciudad de Buenos Aires - Bucaramanga,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Bucaramanga,,103,128,1,0.8047
2022,7,Ciudad de Buenos Aires - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Comodoro Rivadavia,Chubut,8789,9478,73,0.9273
2022,7,Ciudad de Buenos Aires - Comodoro Rivadavia,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Comodoro Rivadavia,Chubut,2033,2325,13,0.8744
2022,7,Ciudad de Buenos Aires - Corrientes,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Corrientes,Corrientes,4716,5440,39,0.8669
2022,7,Ciudad de Buenos Aires - Corrientes,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Corrientes,Corrientes,2082,2459,15,0.8467
2022,7,Ciudad de Buenos Aires - Corrientes,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Corrientes,Corrientes,2414,2883,18,0.8373
2022,7,Ciudad de Buenos Aires - Curitiba,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Curitiba,,1745,2132,16,0.8185
2022,7,Ciudad de Buenos Aires - Córdoba,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,26534,31004,214,0.8558
2022,7,Ciudad de Buenos Aires - Córdoba,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,4985,5576,30,0.894
2022,7,Ciudad de Buenos Aires - Córdoba,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Córdoba,Córdoba,9430,10974,61,0.8593
2022,7,Ciudad de Buenos Aires - El Calafate,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,El Calafate,Santa Cruz,8790,10200,62,0.8618
2022,7,Ciudad de Buenos Aires - El Calafate,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,El Calafate,Santa Cruz,73,93,1,0.7849
2022,7,Ciudad de Buenos Aires - Esquel,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Esquel,Chubut,2161,2248,15,0.9613
2022,7,Ciudad de Buenos Aires - Florianópolis,internacional,Gol Transportes Aéreos,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Florianópolis,,2143,2373,13,0.9031
2022,7,Ciudad de Buenos Aires - Formosa,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Formosa,Formosa,4510,4691,41,0.9614
2022,7,Ciudad de Buenos Aires - La Rioja,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,La Rioja,La Rioja,2077,2240,24,0.9272
2022,7,Ciudad de Buenos Aires - Lima,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Lima,,4232,5324,32,0.7949
2022,7,Ciudad de Buenos Aires - Lima,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Lima,,3567,4164,24,0.8566
2022,7,Ciudad de Buenos Aires - Mar del Plata,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mar del Plata,Buenos Aires,6841,8808,83,0.7767
2022,7,Ciudad de Buenos Aires - Mendoza,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mendoza,Mendoza,23308,26077,200,0.8938
2022,7,Ciudad de Buenos Aires - Mendoza,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mendoza,Mendoza,6137,6712,38,0.9143
2022,7,Ciudad de Buenos Aires - Mendoza,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Mendoza,Mendoza,9525,10323,58,0.9227
2022,7,Ciudad de Buenos Aires - Montevideo,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Montevideo,,5194,6632,56,0.7832
2022,7,Ciudad de Buenos Aires - Neuquén,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Neuquén,Neuquén,16122,18066,129,0.8924
2022,7,Ciudad de Buenos Aires - Neuquén,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Neuquén,Neuquén,4559,4917,29,0.9272
2022,7,Ciudad de Buenos Aires - Neuquén,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Neuquén,Neuquén,7091,7719,44,0.9186
2022,7,Ciudad de Buenos Aires - Paraná,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Paraná,Entre Ríos,1413,1920,23,0.7359
2022,7,Ciudad de Buenos Aires - Pisco,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Pisco,,170,174,1,0.977
2022,7,Ciudad de Buenos Aires - Porto Alegre,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Porto Alegre,,2156,2609,19,0.8264
2022,7,Ciudad de Buenos Aires - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Iguazú,Misiones,18015,18889,130,0.9537
2022,7,Ciudad de Buenos Aires - Puerto Iguazú,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Iguazú,Misiones,8477,8796,54,0.9637
2022,7,Ciudad de Buenos Aires - Puerto Iguazú,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Iguazú,Misiones,9010,9579,54,0.9406
2022,7,Ciudad de Buenos Aires - Puerto Madryn,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Madryn,Chubut,3843,4058,26,0.947
2022,7,Ciudad de Buenos Aires - Puerto Madryn,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Puerto Madryn,Chubut,1431,1512,8,0.9464
2022,7,Ciudad de Buenos Aires - Punta del Este,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Punta del Este,,1640,2468,19,0.6645
2022,7,Ciudad de Buenos Aires - Resistencia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Resistencia,Chaco,8598,9516,70,0.9035
2022,7,Ciudad de Buenos Aires - Rio Hondo,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Rio Hondo,Santiago del Estero,781,916,9,0.8526
2022,7,Ciudad de Buenos Aires - Rosario,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Rosario,Santa Fe,7920,13382,100,0.5918
2022,7,Ciudad de Buenos Aires - Río Cuarto,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Cuarto,Córdoba,947,1440,16,0.6576
2022,7,Ciudad de Buenos Aires - Río Gallegos,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Gallegos,Santa Cruz,8572,9256,63,0.9261
2022,7,Ciudad de Buenos Aires - Río Grande,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",4198,4327,38,0.9702
2022,7,Ciudad de Buenos Aires - Río de Janeiro,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Río de Janeiro,,8657,9862,59,0.8778
